Room,Address,ESSID,Signal Level,Frequency,Bit Rate,Timestamp
L048,B4:5D:50:42:8E:41,eduroam,-61,2.412,11,1732306765.3251047
L048,B4:5D:50:42:8E:43,SU-IoT,-61,2.412,11,1732306765.3251047
L048,B4:5D:50:29:76:62,SUGuest,-79,2.462,11,1732306765.3251047
L048,B4:5D:50:29:76:63,SU-IoT,-79,2.462,11,1732306765.3251047
L048,B4:5D:50:29:76:61,eduroam,-78,2.462,11,1732306765.3251047
L048,B4:5D:50:29:76:70,SABANCIUNIV,-88,5.3,12,1732306765.3251047
L048,B4:5D:50:29:76:71,eduroam,-72,5.3,12,1732306765.3251047
L048,B4:5D:50:29:76:72,SUGuest,-72,5.3,12,1732306765.3251047
L048,B4:5D:50:29:76:60,SABANCIUNIV,-79,2.462,11,1732306765.3251047
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-74,2.437,11,1732306765.3251047
L048,B4:5D:50:29:8B:61,eduroam,-75,2.437,11,1732306765.3251047
L048,B4:5D:50:29:8B:62,SUGuest,-75,2.437,11,1732306765.3251047
L048,B4:5D:50:29:8B:63,SU-IoT,-74,2.437,11,1732306765.3251047
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-89,5.3,12,1732306765.3251047
L048,B4:5D:50:29:8B:72,SUGuest,-90,5.3,12,1732306765.3251047
L048,B4:5D:50:29:8B:71,eduroam,-90,5.3,12,1732306765.3251047
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-82,2.462,11,1732306765.3251047
L048,B4:5D:50:42:7B:82,SUGuest,-84,2.462,11,1732306765.3251047
L048,B4:5D:50:42:7B:83,SU-IoT,-84,2.462,11,1732306765.3251047
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-92,5.56,12,1732306765.3251047
L048,B4:5D:50:1F:D0:B1,eduroam,-93,5.56,12,1732306765.3251047
L048,B4:5D:50:1F:D0:B2,SUGuest,-92,5.56,12,1732306765.3251047
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-67,5.18,12,1732306769.539456
L048,B4:5D:50:42:8E:52,SUGuest,-70,5.18,12,1732306769.539456
L048,B4:5D:50:42:8E:51,eduroam,-70,5.18,12,1732306769.539456
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-64,2.412,11,1732306769.539456
L048,B4:5D:50:42:8E:42,SUGuest,-64,2.412,11,1732306769.539456
L048,B4:5D:50:42:8E:41,eduroam,-63,2.412,11,1732306769.539456
L048,B4:5D:50:42:8E:43,SU-IoT,-63,2.412,11,1732306769.539456
L048,B4:5D:50:29:76:62,SUGuest,-76,2.462,11,1732306769.539456
L048,B4:5D:50:29:76:63,SU-IoT,-77,2.462,11,1732306769.539456
L048,B4:5D:50:29:76:61,eduroam,-76,2.462,11,1732306769.539456
L048,B4:5D:50:29:76:70,SABANCIUNIV,-88,5.3,12,1732306769.539456
L048,B4:5D:50:29:76:71,eduroam,-72,5.3,12,1732306769.539456
L048,B4:5D:50:29:76:72,SUGuest,-72,5.3,12,1732306769.539456
L048,B4:5D:50:29:76:60,SABANCIUNIV,-76,2.462,11,1732306769.539456
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-74,2.437,11,1732306769.539456
L048,B4:5D:50:29:8B:61,eduroam,-79,2.437,11,1732306769.539456
L048,B4:5D:50:29:8B:62,SUGuest,-75,2.437,11,1732306769.539456
L048,B4:5D:50:29:8B:63,SU-IoT,-79,2.437,11,1732306769.539456
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-89,5.3,12,1732306769.539456
L048,B4:5D:50:29:8B:72,SUGuest,-90,5.3,12,1732306769.539456
L048,B4:5D:50:29:8B:71,eduroam,-90,5.3,12,1732306769.539456
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-82,2.462,11,1732306769.539456
L048,B4:5D:50:42:7B:82,SUGuest,-84,2.462,11,1732306769.539456
L048,B4:5D:50:42:7B:83,SU-IoT,-84,2.462,11,1732306769.539456
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306769.539456
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306769.539456
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306769.539456
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-66,5.18,12,1732306773.756181
L048,B4:5D:50:42:8E:52,SUGuest,-72,5.18,12,1732306773.756181
L048,B4:5D:50:42:8E:51,eduroam,-72,5.18,12,1732306773.756181
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-62,2.412,11,1732306773.756181
L048,B4:5D:50:42:8E:42,SUGuest,-63,2.412,11,1732306773.756181
L048,B4:5D:50:42:8E:41,eduroam,-62,2.412,11,1732306773.756181
L048,B4:5D:50:42:8E:43,SU-IoT,-62,2.412,11,1732306773.756181
L048,B4:5D:50:29:76:62,SUGuest,-76,2.462,11,1732306773.756181
L048,B4:5D:50:29:76:63,SU-IoT,-77,2.462,11,1732306773.756181
L048,B4:5D:50:29:76:61,eduroam,-76,2.462,11,1732306773.756181
L048,B4:5D:50:29:76:70,SABANCIUNIV,-88,5.3,12,1732306773.756181
L048,B4:5D:50:29:76:71,eduroam,-72,5.3,12,1732306773.756181
L048,B4:5D:50:29:76:72,SUGuest,-72,5.3,12,1732306773.756181
L048,B4:5D:50:29:76:60,SABANCIUNIV,-84,2.462,11,1732306773.756181
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-81,2.437,11,1732306773.756181
L048,B4:5D:50:29:8B:61,eduroam,-82,2.437,11,1732306773.756181
L048,B4:5D:50:29:8B:62,SUGuest,-81,2.437,11,1732306773.756181
L048,B4:5D:50:29:8B:63,SU-IoT,-81,2.437,11,1732306773.756181
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-89,5.3,12,1732306773.756181
L048,B4:5D:50:29:8B:72,SUGuest,-90,5.3,12,1732306773.756181
L048,B4:5D:50:29:8B:71,eduroam,-90,5.3,12,1732306773.756181
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-82,2.462,11,1732306773.756181
L048,B4:5D:50:42:7B:82,SUGuest,-84,2.462,11,1732306773.756181
L048,B4:5D:50:42:7B:83,SU-IoT,-84,2.462,11,1732306773.756181
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306773.756181
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306773.756181
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306773.756181
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-74,5.18,12,1732306778.0541394
L048,B4:5D:50:42:8E:52,SUGuest,-72,5.18,12,1732306778.0541394
L048,B4:5D:50:42:8E:51,eduroam,-72,5.18,12,1732306778.0541394
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-63,2.412,11,1732306778.0541394
L048,B4:5D:50:42:8E:42,SUGuest,-63,2.412,11,1732306778.0541394
L048,B4:5D:50:42:8E:41,eduroam,-63,2.412,11,1732306778.0541394
L048,B4:5D:50:42:8E:43,SU-IoT,-63,2.412,11,1732306778.0541394
L048,B4:5D:50:29:76:62,SUGuest,-76,2.462,11,1732306778.0541394
L048,B4:5D:50:29:76:63,SU-IoT,-77,2.462,11,1732306778.0541394
L048,B4:5D:50:29:76:61,eduroam,-76,2.462,11,1732306778.0541394
L048,B4:5D:50:29:76:70,SABANCIUNIV,-88,5.3,12,1732306778.0541394
L048,B4:5D:50:29:76:71,eduroam,-72,5.3,12,1732306778.0541394
L048,B4:5D:50:29:76:72,SUGuest,-72,5.3,12,1732306778.0541394
L048,B4:5D:50:29:76:60,SABANCIUNIV,-84,2.462,11,1732306778.0541394
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-81,2.437,11,1732306778.0541394
L048,B4:5D:50:29:8B:61,eduroam,-80,2.437,11,1732306778.0541394
L048,B4:5D:50:29:8B:62,SUGuest,-80,2.437,11,1732306778.0541394
L048,B4:5D:50:29:8B:63,SU-IoT,-81,2.437,11,1732306778.0541394
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-87,5.3,12,1732306778.0541394
L048,B4:5D:50:29:8B:72,SUGuest,-87,5.3,12,1732306778.0541394
L048,B4:5D:50:29:8B:71,eduroam,-72,5.3,12,1732306778.0541394
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306778.0541394
L048,B4:5D:50:42:7B:82,SUGuest,-82,2.462,11,1732306778.0541394
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306778.0541394
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306778.0541394
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306778.0541394
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306778.0541394
L048,B4:5D:50:42:7B:81,eduroam,-83,2.462,11,1732306778.0541394
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-73,5.18,12,1732306782.2610207
L048,B4:5D:50:42:8E:52,SUGuest,-72,5.18,12,1732306782.2610207
L048,B4:5D:50:42:8E:51,eduroam,-68,5.18,12,1732306782.2610207
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-69,2.412,11,1732306782.2610207
L048,B4:5D:50:42:8E:42,SUGuest,-69,2.412,11,1732306782.2610207
L048,B4:5D:50:42:8E:41,eduroam,-69,2.412,11,1732306782.2610207
L048,B4:5D:50:42:8E:43,SU-IoT,-69,2.412,11,1732306782.2610207
L048,B4:5D:50:29:76:62,SUGuest,-79,2.462,11,1732306782.2610207
L048,B4:5D:50:29:76:63,SU-IoT,-79,2.462,11,1732306782.2610207
L048,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732306782.2610207
L048,B4:5D:50:29:76:70,SABANCIUNIV,-88,5.3,12,1732306782.2610207
L048,B4:5D:50:29:76:71,eduroam,-72,5.3,12,1732306782.2610207
L048,B4:5D:50:29:76:72,SUGuest,-72,5.3,12,1732306782.2610207
L048,B4:5D:50:29:76:60,SABANCIUNIV,-79,2.462,11,1732306782.2610207
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-78,2.437,11,1732306782.2610207
L048,B4:5D:50:29:8B:61,eduroam,-79,2.437,11,1732306782.2610207
L048,B4:5D:50:29:8B:62,SUGuest,-78,2.437,11,1732306782.2610207
L048,B4:5D:50:29:8B:63,SU-IoT,-79,2.437,11,1732306782.2610207
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-88,5.3,12,1732306782.2610207
L048,B4:5D:50:29:8B:72,SUGuest,-90,5.3,12,1732306782.2610207
L048,B4:5D:50:29:8B:71,eduroam,-88,5.3,12,1732306782.2610207
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306782.2610207
L048,B4:5D:50:42:7B:82,SUGuest,-82,2.462,11,1732306782.2610207
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306782.2610207
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306782.2610207
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306782.2610207
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306782.2610207
L048,B4:5D:50:42:7B:81,eduroam,-83,2.462,11,1732306782.2610207
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-74,5.18,12,1732306786.4628453
L048,B4:5D:50:42:8E:52,SUGuest,-76,5.18,12,1732306786.4628453
L048,B4:5D:50:42:8E:51,eduroam,-76,5.18,12,1732306786.4628453
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-70,2.412,11,1732306786.4628453
L048,B4:5D:50:42:8E:42,SUGuest,-70,2.412,11,1732306786.4628453
L048,B4:5D:50:42:8E:41,eduroam,-70,2.412,11,1732306786.4628453
L048,B4:5D:50:42:8E:43,SU-IoT,-70,2.412,11,1732306786.4628453
L048,B4:5D:50:29:76:62,SUGuest,-81,2.462,11,1732306786.4628453
L048,B4:5D:50:29:76:63,SU-IoT,-81,2.462,11,1732306786.4628453
L048,B4:5D:50:29:76:61,eduroam,-81,2.462,11,1732306786.4628453
L048,B4:5D:50:29:76:70,SABANCIUNIV,-81,5.3,12,1732306786.4628453
L048,B4:5D:50:29:76:71,eduroam,-80,5.3,12,1732306786.4628453
L048,B4:5D:50:29:76:72,SUGuest,-80,5.3,12,1732306786.4628453
L048,B4:5D:50:29:76:60,SABANCIUNIV,-81,2.462,11,1732306786.4628453
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-81,2.437,11,1732306786.4628453
L048,B4:5D:50:29:8B:61,eduroam,-80,2.437,11,1732306786.4628453
L048,B4:5D:50:29:8B:62,SUGuest,-80,2.437,11,1732306786.4628453
L048,B4:5D:50:29:8B:63,SU-IoT,-80,2.437,11,1732306786.4628453
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-83,5.3,12,1732306786.4628453
L048,B4:5D:50:29:8B:72,SUGuest,-69,5.3,12,1732306786.4628453
L048,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732306786.4628453
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306786.4628453
L048,B4:5D:50:42:7B:82,SUGuest,-82,2.462,11,1732306786.4628453
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306786.4628453
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306786.4628453
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306786.4628453
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306786.4628453
L048,B4:5D:50:42:7B:81,eduroam,-83,2.462,11,1732306786.4628453
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-72,5.18,12,1732306790.677682
L048,B4:5D:50:42:8E:52,SUGuest,-70,5.18,12,1732306790.677682
L048,B4:5D:50:42:8E:51,eduroam,-73,5.18,12,1732306790.677682
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-71,2.412,11,1732306790.677682
L048,B4:5D:50:42:8E:42,SUGuest,-71,2.412,11,1732306790.677682
L048,B4:5D:50:42:8E:41,eduroam,-71,2.412,11,1732306790.677682
L048,B4:5D:50:42:8E:43,SU-IoT,-72,2.412,11,1732306790.677682
L048,B4:5D:50:29:76:62,SUGuest,-79,2.462,11,1732306790.677682
L048,B4:5D:50:29:76:63,SU-IoT,-79,2.462,11,1732306790.677682
L048,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732306790.677682
L048,B4:5D:50:29:76:70,SABANCIUNIV,-87,5.3,12,1732306790.677682
L048,B4:5D:50:29:76:71,eduroam,-73,5.3,12,1732306790.677682
L048,B4:5D:50:29:76:72,SUGuest,-71,5.3,12,1732306790.677682
L048,B4:5D:50:29:76:60,SABANCIUNIV,-80,2.462,11,1732306790.677682
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-78,2.437,11,1732306790.677682
L048,B4:5D:50:29:8B:61,eduroam,-78,2.437,11,1732306790.677682
L048,B4:5D:50:29:8B:62,SUGuest,-78,2.437,11,1732306790.677682
L048,B4:5D:50:29:8B:63,SU-IoT,-78,2.437,11,1732306790.677682
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-83,5.3,12,1732306790.677682
L048,B4:5D:50:29:8B:72,SUGuest,-87,5.3,12,1732306790.677682
L048,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732306790.677682
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306790.677682
L048,B4:5D:50:42:7B:82,SUGuest,-82,2.462,11,1732306790.677682
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306790.677682
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306790.677682
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306790.677682
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306790.677682
L048,B4:5D:50:42:7B:81,eduroam,-83,2.462,11,1732306790.677682
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-70,5.18,12,1732306794.8900743
L048,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732306794.8900743
L048,B4:5D:50:42:8E:51,eduroam,-70,5.18,12,1732306794.8900743
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-73,2.412,11,1732306794.8900743
L048,B4:5D:50:42:8E:42,SUGuest,-73,2.412,11,1732306794.8900743
L048,B4:5D:50:42:8E:41,eduroam,-73,2.412,11,1732306794.8900743
L048,B4:5D:50:42:8E:43,SU-IoT,-73,2.412,11,1732306794.8900743
L048,B4:5D:50:29:76:62,SUGuest,-79,2.462,11,1732306794.8900743
L048,B4:5D:50:29:76:63,SU-IoT,-79,2.462,11,1732306794.8900743
L048,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732306794.8900743
L048,B4:5D:50:29:76:70,SABANCIUNIV,-89,5.3,12,1732306794.8900743
L048,B4:5D:50:29:76:71,eduroam,-90,5.3,12,1732306794.8900743
L048,B4:5D:50:29:76:72,SUGuest,-90,5.3,12,1732306794.8900743
L048,B4:5D:50:29:76:60,SABANCIUNIV,-80,2.462,11,1732306794.8900743
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-78,2.437,11,1732306794.8900743
L048,B4:5D:50:29:8B:61,eduroam,-77,2.437,11,1732306794.8900743
L048,B4:5D:50:29:8B:62,SUGuest,-77,2.437,11,1732306794.8900743
L048,B4:5D:50:29:8B:63,SU-IoT,-77,2.437,11,1732306794.8900743
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-83,5.3,12,1732306794.8900743
L048,B4:5D:50:29:8B:72,SUGuest,-87,5.3,12,1732306794.8900743
L048,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732306794.8900743
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306794.8900743
L048,B4:5D:50:42:7B:82,SUGuest,-82,2.462,11,1732306794.8900743
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306794.8900743
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-93,5.56,12,1732306794.8900743
L048,B4:5D:50:1F:D0:B1,eduroam,-94,5.56,12,1732306794.8900743
L048,B4:5D:50:1F:D0:B2,SUGuest,-93,5.56,12,1732306794.8900743
L048,B4:5D:50:42:7B:81,eduroam,-83,2.462,11,1732306794.8900743
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-73,5.18,12,1732306799.1019728
L048,B4:5D:50:42:8E:52,SUGuest,-70,5.18,12,1732306799.1019728
L048,B4:5D:50:42:8E:51,eduroam,-71,5.18,12,1732306799.1019728
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-68,2.412,11,1732306799.1019728
L048,B4:5D:50:42:8E:42,SUGuest,-68,2.412,11,1732306799.1019728
L048,B4:5D:50:42:8E:41,eduroam,-67,2.412,11,1732306799.1019728
L048,B4:5D:50:42:8E:43,SU-IoT,-68,2.412,11,1732306799.1019728
L048,B4:5D:50:29:76:62,SUGuest,-79,2.462,11,1732306799.1019728
L048,B4:5D:50:29:76:63,SU-IoT,-79,2.462,11,1732306799.1019728
L048,B4:5D:50:29:76:61,eduroam,-79,2.462,11,1732306799.1019728
L048,B4:5D:50:29:76:70,SABANCIUNIV,-89,5.3,12,1732306799.1019728
L048,B4:5D:50:29:76:71,eduroam,-90,5.3,12,1732306799.1019728
L048,B4:5D:50:29:76:72,SUGuest,-90,5.3,12,1732306799.1019728
L048,B4:5D:50:29:76:60,SABANCIUNIV,-80,2.462,11,1732306799.1019728
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-84,2.437,11,1732306799.1019728
L048,B4:5D:50:29:8B:61,eduroam,-77,2.437,11,1732306799.1019728
L048,B4:5D:50:29:8B:62,SUGuest,-77,2.437,11,1732306799.1019728
L048,B4:5D:50:29:8B:63,SU-IoT,-77,2.437,11,1732306799.1019728
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-83,5.3,12,1732306799.1019728
L048,B4:5D:50:29:8B:72,SUGuest,-87,5.3,12,1732306799.1019728
L048,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732306799.1019728
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306799.1019728
L048,B4:5D:50:42:7B:82,SUGuest,-82,2.462,11,1732306799.1019728
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306799.1019728
L048,B4:5D:50:42:7B:81,eduroam,-83,2.462,11,1732306799.1019728
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-72,5.18,12,1732306803.3125653
L048,B4:5D:50:42:8E:52,SUGuest,-68,5.18,12,1732306803.3125653
L048,B4:5D:50:42:8E:51,eduroam,-73,5.18,12,1732306803.3125653
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-69,2.412,11,1732306803.3125653
L048,B4:5D:50:42:8E:42,SUGuest,-69,2.412,11,1732306803.3125653
L048,B4:5D:50:42:8E:41,eduroam,-69,2.412,11,1732306803.3125653
L048,B4:5D:50:42:8E:43,SU-IoT,-69,2.412,11,1732306803.3125653
L048,B4:5D:50:29:76:62,SUGuest,-76,2.462,11,1732306803.3125653
L048,B4:5D:50:29:76:63,SU-IoT,-76,2.462,11,1732306803.3125653
L048,B4:5D:50:29:76:61,eduroam,-76,2.462,11,1732306803.3125653
L048,B4:5D:50:29:76:70,SABANCIUNIV,-91,5.3,12,1732306803.3125653
L048,B4:5D:50:29:76:71,eduroam,-91,5.3,12,1732306803.3125653
L048,B4:5D:50:29:76:72,SUGuest,-93,5.3,12,1732306803.3125653
L048,B4:5D:50:29:76:60,SABANCIUNIV,-75,2.462,11,1732306803.3125653
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-84,2.437,11,1732306803.3125653
L048,B4:5D:50:29:8B:61,eduroam,-77,2.437,11,1732306803.3125653
L048,B4:5D:50:29:8B:62,SUGuest,-77,2.437,11,1732306803.3125653
L048,B4:5D:50:29:8B:63,SU-IoT,-77,2.437,11,1732306803.3125653
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-83,5.3,12,1732306803.3125653
L048,B4:5D:50:29:8B:72,SUGuest,-87,5.3,12,1732306803.3125653
L048,B4:5D:50:29:8B:71,eduroam,-69,5.3,12,1732306803.3125653
L048,B4:5D:50:42:7B:80,SABANCIUNIV,-83,2.462,11,1732306803.3125653
L048,B4:5D:50:42:7B:82,SUGuest,-84,2.462,11,1732306803.3125653
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306803.3125653
L048,B4:5D:50:42:7B:81,eduroam,-84,2.462,11,1732306803.3125653
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-71,5.18,12,1732306807.6074326
L048,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732306807.6074326
L048,B4:5D:50:42:8E:51,eduroam,-70,5.18,12,1732306807.6074326
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-71,2.412,11,1732306807.6074326
L048,B4:5D:50:42:8E:42,SUGuest,-72,2.412,11,1732306807.6074326
L048,B4:5D:50:42:8E:41,eduroam,-72,2.412,11,1732306807.6074326
L048,B4:5D:50:42:8E:43,SU-IoT,-72,2.412,11,1732306807.6074326
L048,B4:5D:50:29:76:62,SUGuest,-79,2.462,11,1732306807.6074326
L048,B4:5D:50:29:76:63,SU-IoT,-78,2.462,11,1732306807.6074326
L048,B4:5D:50:29:76:61,eduroam,-78,2.462,11,1732306807.6074326
L048,B4:5D:50:29:76:70,SABANCIUNIV,-89,5.3,12,1732306807.6074326
L048,B4:5D:50:29:76:71,eduroam,-87,5.3,12,1732306807.6074326
L048,B4:5D:50:29:76:72,SUGuest,-87,5.3,12,1732306807.6074326
L048,B4:5D:50:29:76:60,SABANCIUNIV,-78,2.462,11,1732306807.6074326
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-79,2.437,11,1732306807.6074326
L048,B4:5D:50:29:8B:61,eduroam,-79,2.437,11,1732306807.6074326
L048,B4:5D:50:29:8B:62,SUGuest,-77,2.437,11,1732306807.6074326
L048,B4:5D:50:29:8B:63,SU-IoT,-77,2.437,11,1732306807.6074326
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-88,5.3,12,1732306807.6074326
L048,B4:5D:50:29:8B:72,SUGuest,-89,5.3,12,1732306807.6074326
L048,B4:5D:50:29:8B:71,eduroam,-87,5.3,12,1732306807.6074326
L048,B4:5D:50:42:7B:82,SUGuest,-84,2.462,11,1732306807.6074326
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306807.6074326
L048,B4:5D:50:42:7B:81,eduroam,-84,2.462,11,1732306807.6074326
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-91,5.56,12,1732306807.6074326
L048,B4:5D:50:1F:D0:B1,eduroam,-91,5.56,12,1732306807.6074326
L048,B4:5D:50:1F:D0:B2,SUGuest,-91,5.56,12,1732306807.6074326
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-65,5.18,12,1732306811.9172826
L048,B4:5D:50:42:8E:52,SUGuest,-72,5.18,12,1732306811.9172826
L048,B4:5D:50:42:8E:51,eduroam,-72,5.18,12,1732306811.9172826
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-74,2.412,11,1732306811.9172826
L048,B4:5D:50:42:8E:42,SUGuest,-74,2.412,11,1732306811.9172826
L048,B4:5D:50:42:8E:41,eduroam,-74,2.412,11,1732306811.9172826
L048,B4:5D:50:42:8E:43,SU-IoT,-74,2.412,11,1732306811.9172826
L048,B4:5D:50:29:76:62,SUGuest,-77,2.462,11,1732306811.9172826
L048,B4:5D:50:29:76:63,SU-IoT,-76,2.462,11,1732306811.9172826
L048,B4:5D:50:29:76:61,eduroam,-76,2.462,11,1732306811.9172826
L048,B4:5D:50:29:76:70,SABANCIUNIV,-89,5.3,12,1732306811.9172826
L048,B4:5D:50:29:76:71,eduroam,-87,5.3,12,1732306811.9172826
L048,B4:5D:50:29:76:72,SUGuest,-87,5.3,12,1732306811.9172826
L048,B4:5D:50:29:76:60,SABANCIUNIV,-76,2.462,11,1732306811.9172826
L048,B4:5D:50:29:8B:60,SABANCIUNIV,-79,2.437,11,1732306811.9172826
L048,B4:5D:50:29:8B:61,eduroam,-74,2.437,11,1732306811.9172826
L048,B4:5D:50:29:8B:62,SUGuest,-74,2.437,11,1732306811.9172826
L048,B4:5D:50:29:8B:63,SU-IoT,-74,2.437,11,1732306811.9172826
L048,B4:5D:50:29:8B:70,SABANCIUNIV,-88,5.3,12,1732306811.9172826
L048,B4:5D:50:29:8B:72,SUGuest,-89,5.3,12,1732306811.9172826
L048,B4:5D:50:29:8B:71,eduroam,-87,5.3,12,1732306811.9172826
L048,B4:5D:50:42:7B:82,SUGuest,-84,2.462,11,1732306811.9172826
L048,B4:5D:50:42:7B:83,SU-IoT,-83,2.462,11,1732306811.9172826
L048,B4:5D:50:42:7B:81,eduroam,-84,2.462,11,1732306811.9172826
L048,B4:5D:50:1F:D0:B0,SABANCIUNIV,-86,5.56,12,1732306811.9172826
L048,B4:5D:50:1F:D0:B1,eduroam,-72,5.56,12,1732306811.9172826
L048,B4:5D:50:1F:D0:B2,SUGuest,-72,5.56,12,1732306811.9172826
L048,B4:5D:50:42:8E:50,SABANCIUNIV,-65,5.18,12,1732306816.1281042
L048,B4:5D:50:42:8E:52,SUGuest,-69,5.18,12,1732306816.1281042
L048,B4:5D:50:42:8E:51,eduroam,-70,5.18,12,1732306816.1281042
L048,B4:5D:50:42:8E:40,SABANCIUNIV,-69,2.412,11,1732306816.1281042
L048,B4:5D:50:42:8E:42,SUGuest,-69,2.412,11,1732306816.1281042
L048,B4:5D:50:42:8E:41,eduroam,-69,2.412,11,1732306816.1281042
L048,B4:5D:50:42:8E:43,SU-IoT,-69,2.412,11,1732306816.1281042
